user_id,recency,frequency,avg_monetary_value,vintage_in_days,predicted_churn_probability_LR,predicted_churn_probability_SVM
b765c5baed6b4f5e7abb55bd2e0c469b7fe9a92fd1e80615de2e74f31be14fbc,36,10,263,60,62%,89%
b767191e7ca511175a00bac1642cc220cc1ed38a7cc8611c37a3ad53c033278b,18,13,360,105,38%,45%
b76b02c4c1ccc827917ef997abd0d54ff012b8fd7436841657f6e032483ae54f,19,38,236,119,98%,92%
b76e8c23e479599358925427ee4f5a013a663661507cd4611c0486be741bdd18,18,6,146,93,16%,19%
b76f5b544b9f16375fd96918dcbb0cb8a64a0aa9d9e58970ac33886a287cdffa,33,5,302,66,33%,26%
b7717d08dfebc13624b5fb0321c2eb540a99871cd7d22fd61975113d0b2d6f0f,18,5,147,105,11%,13%
b77523ae71e701b91bef0542ec60dd6808fc280330de911e0b966dbab15532db,44,5,271,65,39%,33%
b775bc059a69dd895069f4c9fe577520a5d98e37ccc5469e6d86c80a23343d2c,27,12,203,52,70%,95%
b779f8677c8f798851cf9e6b47cd96779009502a0b6431f88b10b59211c4f0eb,26,21,882,107,80%,82%
b7811995569ff361f64e9a544fdebd097e7b1aabd3c470e08ee0aba68e36b245,76,2,95,4,79%,100%
b78467069ada46ecfb26dd982580c31694801a3e329ab6a22d5a36bdbd3038d2,21,9,375,112,20%,25%
b78476c6061ba2a1c772be3c19c394ff9141fb2c4e4987c7383335c9b9e8d745,19,3,250,97,9%,7%
b7875b5bb78275d438cc90f4e8fd38f9f7bd59e53f13db66d889a6ffbf6048d5,28,3,363,5,58%,91%
b78ee7cb1b72f1d0057624a196c8d2aed62a96cbfb33d4a98b27d8be793c00b0,21,8,235,117,15%,24%
b7967f8d6c9d703d336f3f690b184167c37787fe94f52429f49f30f04b8b394a,71,2,142,7,75%,99%
b79855ab0fe8a1fcab18efa978ecfc30698363db6c9979287333c5f88a208d50,19,15,169,68,70%,95%
b79f2a036d86670c68634a164c8e51515f8b1bb14e805cc8c4265f6c077c9f01,21,9,209,91,29%,38%
b7a216d6754c3a7bdd830551fe2d30b2aa4624aba834595511acad95d4b94a8b,19,7,665,34,56%,60%
b7a22f34d15e30ec0416ea66f72aff5554d3f3a77e976370c3e392bf150ff0ca,21,5,159,92,15%,15%
b7a381f539896fd95bccc8567a66ea3db2a53b222d9866ed3bac58955bf85b8a,61,3,256,32,61%,40%
b7a53e02155d76fad484c8dfeba30c811f0b3675a35982442e644eaa4f7ba79f,20,44,359,116,100%,93%
b7a76e57e61d7d2ce45cdcc32e33fba41408578c114c5c9217d1c515f807e7c3,41,4,261,95,18%,13%
b7aa62016526575d595748f78db35c7488c51594ac0ca87917658828eed36ab9,30,2,328,98,10%,5%
b7ac15e8fc2044c7274443de3017572b4949860bb5c1979a30e1a6d6fb57dc1e,114,2,312,3,91%,100%
b7ac700391b6de0c62bb0f20b08ac12b73586ea8f8a278c22b7dbf16662ccfc6,38,13,1480,87,67%,81%
b7af1b8a574d647d0a8f21cb9171ff415b0320155bf435fdad2ead378155123f,20,27,936,116,90%,83%
b7b56ccaab5cfad18ac53bf1d27681dd9cb3485e035e08fa382822085ad95010,107,2,249,10,87%,100%
b7bea624dcad949d0a8d2bdb0b32013bafa6ab695fe657c7c9b2c1d7b9917fd3,105,3,179,21,86%,99%
b7c0c07f11e662a6ac1245ab1c991b6ebb693fc2f8f531f7742aa5b0b22e08a6,23,2,229,11,46%,55%
b7c283ea183db8d72377e6e1ed8b4e509dc1c943fa4bfa3a82c968561287c72e,51,2,459,80,23%,9%
b7c6674f131db723e7b8c8ed1b72b052e4d9bc98d6c49f6e5e4714113687e19a,21,13,300,117,32%,46%
b7c7b0afbcad58216e62547eeef99a914593d3a8c0df8a6772c93daa08b45f7e,25,8,275,103,22%,24%
b7cae442dec11e5cf3c90ea3bdf1bcad692a24b579f8a02716679c2eaee2a319,119,3,312,14,91%,100%
b7cb995ede2ba8b86f57093f0c341aaa131395ba8dae851ca241e502957ed2c0,18,35,346,119,97%,90%
b7ceecffa2276a3ff2076a8291307d81f7a678e4bac19c7f6d69fd623c5d24e8,34,2,286,23,45%,21%
b7d34b5d1cf756da57b985048fc4efb162d7ea6b0476ed066964c35908cc0e0f,25,6,216,94,19%,18%
b7dd59da3a4ad9d0de87681ca4564b2194b76f9be7cbf81baab9fcd16e816910,20,6,511,26,56%,61%
b7e4b3c9fd94c158f50040d42bbadfdf03a485dafe5448bf2978dc9d397f1670,33,4,269,84,20%,13%
b7e9d21316ce3fd3a13edfeb46870df8b52df53da6e1834c308a9fc6d7bf1cde,20,2,185,31,32%,8%
b7eb32d985aae578ebdf6bdd7427aadab37b1ba44421c7ec931c021714c60ae6,27,10,208,50,62%,87%
b7ed9ae537f9ce4eb0f02fa524d30d7ad1398c5d6f39cd23dffd76d9c78bc6e5,21,30,695,117,94%,88%
b7ee93af6ac99d02529a4d2db95d05a6f6047c01ffa8f59dab96f630280222cc,24,11,405,110,30%,36%
b7f0383762dbcaf361968d4c5a2ee598938366f91636c2b01733f878252bdc1b,21,10,387,112,23%,29%
b7f06eeff0bce7f84f859df6b22954c33a2182c6afc9d1011e1a530a9743f764,26,19,477,104,72%,82%
b7f14deb951c3d03a4baa52ae9bdfef30e57cc5cbe4f49fc9d6529c737662a53,20,25,193,86,92%,98%
b7f63b18c00d3ffc43a536770062b1bb897093f685b6af9ef92c0fd0f8214b5a,36,4,501,9,66%,93%
b7f788c3cb418d95a59a6ef6b1fc208d7372c694b4882be94bb2ac6e1209b8e5,25,8,458,54,50%,64%
b7fa4b4754ee64bf66b5a333fd1ebc7578f98b2e32a5c18ac7ef9222b2c93d19,29,5,328,20,59%,70%
b7fe3b44896d1119cceb3a53ea392daf78e8fcb381bd862e6d9dbbd64eefd59a,22,6,270,66,31%,31%
b7fec7437007051289ddd250a124d2f73789a56534236d4d031d2fb8067a6438,19,17,245,94,64%,81%
b8032719c9f408ea8ab290291f16983902896bb2312af6e7855364b674a35cb7,40,3,287,22,55%,44%
b810f2f304e3dadda40530a0d9a1144a61adf2ef37f8be2a94d61a8e656609e0,21,5,275,42,40%,26%
b8134beba10e03e7d9fef455a5b7b2888dbf5d40c025e9589ccc1513a4eab7b4,23,6,318,93,19%,17%
b81604dd22ea7ed1fecb21e103f1984e0dbf11a63d331443782c8d1423835a93,64,2,586,72,34%,14%
b818be9d026f620281542dd2447123a51688a8085fdbb5fc349a4f1a7ab2f89b,23,8,307,105,20%,22%
b8196a22d97c77cd2a1a56236ab6474edee3c13011da4de94562396265d448e8,22,2,219,112,6%,7%
b8284f0616572e49c06d4c5e6c953f755e40b6e69dd2db3d3c7335fa74b32d94,19,20,411,95,77%,87%
b82971ac8c413be289cec4f6f37debdb525457128bed070f40d545fce1cb866d,115,2,260,3,91%,100%
b82ab78450826d482bff6c8af829626018c6b978041f597ff60a3500cbe81321,79,2,471,49,57%,22%
b82d682095d1d6dedda70f85bf64927cad4128cf78c48ad309d4816a8dab898b,45,4,206,87,23%,16%
b82ff767266ecef4c85ebc397c7a875ea6f132f828e76173e343ec93f3c0b44f,19,6,302,113,11%,15%
b830a14ee5433c76365a625ae86f85029878aa0b3b29d9037228706a01c822ad,19,26,582,100,91%,92%
b83260e856c9fc352ef986c0275dc23d7055700f4a32c974228ba5ebf54a8244,44,4,174,87,23%,16%
b83357ca02762015d2cb55c38054734b8f3bc07cad75f297c0960998c852e3a8,34,4,191,73,25%,16%
b839eef31aadb0917cc294bebf1c8972dc5fb0e4cdc077355e03a111b4d042b5,20,10,214,94,31%,41%
b83a8cb6416bd839bf6a6b9fcff68214ce65dc3815ea2a6569a71d4a8ace8fbd,21,52,410,113,100%,93%
b83aeef5239f79e25a601fb51e2fb1c7effff58c8d95971b0f0e07a4b45b69c8,61,5,313,14,79%,98%
b840641562b7ceda56ba84f34dcd2c7fd0c3176ea4234370258b66d6492a0e08,27,6,472,111,14%,14%
b84150e397a183086d2f4fbf501fdd9cc7edaceaafe1993962906a1dd677f64a,66,3,272,32,64%,47%
b84168642c1e680df4f90715587f2a6766bb47387a3ddfd5f9e1aaf09d4919a3,40,3,366,11,62%,86%
b84550bf42bc5e2381ad828743904b577387c8fad7b64ce9234fdf19d403f141,68,2,233,70,36%,13%
b84a033363e04f0d8ddfab04cde40575dd2ba94c566d81042dbdb5870c44b0fb,55,9,392,76,59%,86%
b8518104eef4ef5cf22e414639ad261ffabffe222ac90d5592b1007aef7d9acb,24,2,496,12,47%,52%
b8588b9bd272cba40827f3f06e4a8b2af33388ee0ac3e0ad1cde866aa0b0d243,21,22,430,114,76%,78%
b85b48d63aab87d3c07e31d4277e98eeb35cb6a2a03b9a8cc481302a1a6c231f,66,4,188,65,47%,32%
b85c54178564d61818d2976293742f8fd17ca208b5c99f8078a3ff1abfc5dc30,49,5,144,71,38%,34%
b86099dcbcd9528bf6105f7cbfabde3bc544bf0f0defdacc52ee160e2868f880,21,35,349,114,98%,93%
b860a79824c12375cace83c8d9fcf76f1d5ba34fee8ee9f9000ad5a526e17f0f,20,12,356,117,28%,39%
b861c068e5a87e204e77b437eb749adb97d1a93539ac8243c2aa492ee6d54aa4,25,9,226,71,43%,64%
b8643731d2d1f6fdd6784c8c055e3f0533a2abc8c29111b67307d1c2da8d0c17,83,2,552,45,63%,31%
b86ad26d160f71346ff270a201451b7be45b85f574919b37f645a8031d948c66,19,21,522,108,75%,76%
b8713acaed321bbecfeb1dd4bd28eaca3847d768319c2103520b2258e99992c1,67,3,161,34,63%,41%
b871a1be4bcefd09a5291b20ceb218941b073bf92fac1676f7bba1e06f1d3c42,64,4,301,55,53%,34%
b8741ee19bbcc76753faea5284381e6b4aac33bf0035f8f4aea9173046c39245,18,3,183,19,42%,34%
b87adbee50fa324080005bb6bd096712bdf3d9ad3a46010e2bad1872d378f019,65,13,681,72,83%,99%
b87d89d3e21e368e5f005fbdc0ef2ccecff629f36973bac14fb7796bab442473,64,5,242,39,67%,66%
b87d970c3b0d97cc112f51129826d2564a265673d059feb5d3da309ead3d6c59,24,6,426,75,28%,26%
b87e7f9068033a7de1c741f4f234aef1e502357fcf39f332195b697cb1efdbbf,75,10,496,62,81%,98%
b88032cf1e68582b931686a09a0a4a97d9db51cf9faac6bc55b3929a8e999962,24,36,456,108,98%,96%
b88119645a7514807cf35a33723cdc43d2b8c4cd2bd3e243533d5cf152e15a6e,25,14,474,110,44%,52%
b887d9456d4a074eecda3797c91354461a6156dd357ab212e431159b69cbd38d,20,14,329,79,60%,85%
b88966026f44d521ffd0ee99e7a4b8267a10389301a734cff510dce4c8e18037,75,5,284,56,64%,60%
b88ac343b6eec0709a74911a034ce9b580d61a44d953648b75746c1de828080e,98,2,528,14,84%,99%
b88b39503b0ca6257e2006b27fdb55f692064842702cc135f08009359314a68f,27,4,331,22,52%,47%
b88bfc4504fa304261f6a487ff5329366bc95a84d61ced1e81e0d7d792ba0acf,33,5,184,97,17%,15%
b88c20bd5da439e4c197b0323d02c44607fcd5200860a92c9cac40da1f078fe2,35,7,234,17,73%,95%
b88dd230d4016297c85bf16dba707c8c2fe4517a5c41b03a1611f2a1cf33204b,25,10,389,112,25%,31%
b88ef45351b2459cce51581c75b65e4af954ed9a92a14e9e0266a0a0c08665d7,112,2,284,14,88%,100%
b89345f6df54946e5f3f1ef1edb595a8f3b6c59eb8f960e70acec2cebd4784cf,27,7,158,63,39%,48%
b8a16a88dd17d48fd579be6ab0f49dc025f166bfd6488b89ada6e9423f22238e,91,4,342,17,86%,99%
b8a16cf4106fecf7d017a5340b9d2749869f467d314463c59c47f77ff050c1c9,72,3,208,42,61%,33%
b8a2456d6e5d1ab3ead2364fb34ea0e3ff8f1fcd8d8de72a26ee0af7fae66fe6,24,5,338,34,47%,35%
b8a7978022f2d6df1fa05ba5e076965ba0b0261b48c82dcb591477bb89cf2454,26,2,162,19,42%,25%
b8a7f038b970c9286a313d73e3e12f1031f4abaddd953eb5024c0322bd5dc878,25,3,716,68,22%,9%
b8a86b2f22ea025531512660089c0423e649314d3f3be7a5800a323731ffe57d,21,15,317,63,74%,97%
b8ad59900ea628ce581c4320d31eeb5e49072391ed768ce3a011e9eedf12f722,76,2,236,15,74%,95%
b8adcf140ecde271fe92023419c707a0023338f606a896b880a46c8d64a13aea,26,8,244,60,46%,62%
b8b0ffe7f88b4b54a64039103bc8729c21e48c15624fc16d060727fa168a6a33,63,2,252,53,44%,10%
b8b26b1996d0ef21ef2a0222ff39d87ec996a24ec6652fc3e8f4dbf15b11737c,54,2,168,69,29%,8%
b8b94a1da0495ea39bdb92b87dc605ca9076876eba3d306ecab85ae0c843fc88,23,5,185,16,57%,75%
b8bf59a57267b2d33a94642e03f7eda98b4111783bf9e1c252d8b4c806a5fb77,22,8,434,116,16%,21%
b8c055a3cf129d18237ef9ccf5191c7d3647bc952d59d4d622009a71a8173095,100,2,256,8,86%,100%
b8c08c9513820403ea0aead9ad3a7bfb68a9d26f96e3be526a9226356328f147,99,4,276,37,81%,89%
b8c6351665fe374b53e36582d273e28b861c31d278f7732f7c0a199af2bcc9d3,19,27,464,112,90%,86%
b8c8636c67740adf30bbdbdc05aeab054c87fb7a5ff0324b66398476242be600,18,11,260,93,35%,47%
b8c9b579d93c826ab9621abb255dcabaf8e9ecb9ed9b0673ddeca3892c9e67e1,67,2,512,38,57%,22%
b8d0e542534a31da2d53a9821289e795881da0e38facc354d01976c6f9854aa1,104,5,116,27,88%,98%
b8d12b0f3000e2bfca1d606619c06d1ad0b8076cc6ee3570dc707d544c499a73,43,2,259,25,49%,22%
b8d5f589313b7f9057edeeb529860c15a8b9c181dea76b650d92003d198aaddc,23,6,441,68,31%,29%
b8d86ee45cc4a931ba7f5a8a94c65dff4f28caad89377c787e336bac1b482bd6,116,3,177,18,90%,99%
b8dc6193c08c6dde60e8ece51f2b13540e1d83e36dadb3f3310f37d2bff79f0e,23,7,270,97,20%,21%
b8dcfe9210ab3eb2346a71d2e453a438d138411d74ada125afc31544972690b8,39,7,312,87,33%,38%
b8de90cacf59fa9c0eedf30e62a3e8e9eac1d504a276ebe01ecb13d614fd0421,34,6,220,62,40%,41%
b8e239e2e5a93b2e0ae8ee739c1e6341411f5bb5709a04f944f9fd20febb1562,48,2,218,42,41%,8%
b8e25296e98d429f31e74e89d6783d3e872a99d57ef8b87d7b4242ccb405124c,18,73,556,115,100%,85%
b8e431a2bfc30b8070741fae1202beace33d553f1e87ac192449c381175db6cf,73,5,238,53,64%,59%
b8e45820a81e2af61e394d07ec8e336400ba1dddf1a5e12c6812b9d67ac802c5,29,7,249,101,21%,22%
b8e4e790ff6b8b8b112473810d187a478e56d068b0a8fdb100dfce9daa8bc1ed,66,5,217,58,57%,50%
b8f362ec6d6df52c08b53d126605b4e6cafc036b21419e1c800ecf3ff16b89c7,22,34,378,113,97%,93%
b9026094fbe1524bb83806f517db078796f1391c44df8ebcfe669be9641f1a7c,35,6,516,42,55%,53%
b90ab24a1a9c164dd09fee024308ad8db22c2cd81ea8df45d9cd81f0aea07d20,26,2,89,1,53%,92%
b90cebd4ea388556986fc687aac1a866d2c68368ba5846959e01208d60df0b68,21,20,330,117,66%,73%
b90d1001ac88ea26f4fefb0c953315f0c8e7815ab7ade3bed1b9982297bf343a,23,4,474,109,10%,8%
b919d1e3ba9e6d2642398fed9eb092ccac3c65f585f895fd37f9f4394bb1bcbb,33,5,354,87,22%,17%
b91e8b2baa798340ada6944e68da17d768df9245bf3f997beafb79c8c24c9bc3,20,6,468,118,10%,15%
b928dc58d4d21d00a4434550e1f37b0c2f5dbb9eb038adc91d8467ab5530f123,32,32,395,93,98%,100%
b92d08a08874917c9ce4e73ece3bc674c08d74daa5e9d54dce404598de51b9f7,39,8,403,94,34%,40%
b9410447b55156e83b0e7a91303655ddb390c4903b6dc333df6503ed3ed97455,57,2,368,8,69%,96%
b944fb11f2250e51e18f914a0e5ff534a64576e6ea8f9ae13893fc206ee82f37,21,5,472,19,56%,66%
b945f03ca80259637a60f903a7fad15218398f7ac78a9285a362538fbe0f9161,54,2,302,34,51%,15%
b94a447edd9a26503b0872a625e9c0dce41830865e31fa206cdb9bbf6351eb2f,39,3,319,13,60%,79%
b9513c4c21bc3fdb1c8b05888a4969a6418e92f80add2585266df03882c1f9d3,36,15,307,94,65%,88%
b95163691b26a493975c9c1b62555287b6476bf85b4dcc02d201cca515c3bcc1,20,15,388,79,65%,88%
b952030a0fed94a9c113ba5d8fc78e67b627e0e8e909506c8d1e2a7d350788c0,57,8,605,73,59%,83%
b9668df226a774e96cb34b0d9a7387d6a72a9bdd23a9027b734aee7dffdad687,25,13,227,113,36%,50%
b96719fdaa1a284ea4485a91e24052e467fa8a18e80a871e93babdfc305f3e90,20,58,411,116,100%,90%
b968a1b2cfaf838347775e2c10a802a969a435389d7cb2661267394cb6a43dbd,54,2,368,9,67%,93%
b96d2a2ac485cb1529732fd55785002b7591b456be2a8e93ba7cebec3608aff4,103,13,619,27,98%,100%
b96d739b5147728f1be950f381791030d19fc4b965f19e338e029c25422e58ea,56,2,444,2,72%,99%
b97572466f0335b7bcc3dccac6cd05ee53d66c843a1a1108ea276e180acece84,127,6,257,9,96%,100%
b9788868ce6096cda82ca04ff0a6ac2a236a20d415502d50a923c4c1ea0c191d,61,2,166,1,73%,99%
b97969e03a81ba06a687753ecd154b89522daf456e10b11d3e00a6f42e160991,23,4,346,65,24%,14%
b97a540e1daa0ffa3a0154652d5e81c26829f2d0dbf5a831e72ca9a28a07b95a,19,36,668,119,98%,90%
b97d61bcd9ec8d54126878cf75cf5d7455ad284bf7586f5d688b6244f5187bea,55,16,304,83,83%,99%
b97f0e2a45ab0a09fa403f0db6e869ef363d2edd211959d8e141baf7cc2ff21a,30,2,152,78,15%,6%
b983015dfd4da2b8c15574aaf43161180d6697c3448bf5a98f17e9e99c80f66e,38,5,250,43,49%,36%
b987346c7248806da3c3eaa8a131e2fa4849d7d221ba90c97b995f9a62ec0f3b,24,21,248,81,86%,98%
b9944279d2354d524e7423b87faa81b4ba1eb71091929a7b18aaedfc6c49cf49,41,6,376,51,52%,52%
b9a9569ce7c1f9f7fc169563d1973e89cab79d3ea0d93a380020f4a47e29be37,20,2,572,107,7%,5%
b9aefbcd79b0d490d782136f6deb0a01adc2f6ec38402d538d07f35a0de32eaf,36,2,304,9,56%,79%
b9b1056b9400b3b93d7017acf3b27ec808972b98761e628e0782ebde3bb0c591,33,2,286,14,50%,52%
b9bbee3c5c8f70b8a175f883f30828f74f4720c7e5cfb417b6ea7c33a69105dc,38,12,322,90,54%,79%
b9c9e12d3b4af7f664112487020f603ede4ec7300f173815e66c07f677674154,55,2,156,62,33%,8%
b9cf02b89210269da9d275b6e9df199b511f70a14e90a543267cfffe50ba6c1a,54,22,389,78,95%,100%
b9cf8c2fa363d27d876e9439f2dd3890dcb14910feb4b0651f3f8e85424a3950,69,2,2002,26,73%,40%
b9d159bca6f61bb6385fd982b9ee6ee1e2d7a22c808cd25af32236917310a5a6,48,2,118,65,28%,7%
b9d6768f58383a0c6fde5a7d48dfd997388ae471d6ed56f4a6d51b04fb6fa88a,89,3,273,43,70%,56%
b9d8a58fb5d55e3b2255ce76cb3e6b6310fe555f88513a7a24cbb9cc1f114f48,31,38,530,103,99%,99%
b9da616824554a30f1a2165522f38cadd53f1d9d931a7bf2ca7ef37971afa9e0,20,28,832,118,91%,84%
b9db63bf25e7c7571353ab374cebe70103da0efcbc4abed146ee430e8441240e,25,20,407,111,71%,79%
b9e13b43b8fb192f97ff2c834bc8426b2af322254fe11d4e4c92aa81bb47d8f0,19,8,232,108,17%,23%
b9e1aa84fbd87d686bee3dadc068d480e2f4e6b6d61760696f763cce8751af91,59,2,571,79,28%,13%
b9e26939d106441198d63bfc20a3a66bf5976e058baf979dc844f1065269bbeb,20,41,272,118,99%,93%
b9e8224537b6c06cea116e335f1fa0059de2fd14d6f33ec728aa7cbfe7cde914,19,32,327,104,97%,95%
b9ed665609f611cecfdcb4b9176e062495f1c216aa7cea243f76a559e5fe2306,45,2,184,83,18%,7%
b9f912c5f5ebff978ba03746ada6f061b011fb853385a9e29bae719b8d2d02cf,31,8,379,96,28%,30%
b9fc226233c0859cd395d85d75d2d629cbfa905c4bdc433ea8a754063a6e08a3,41,3,194,36,46%,16%
ba0f92eda4e5bc7fbe53eac2ab6ec5182ade3a88977d73d28fb2d2b547184c83,19,44,413,101,100%,97%
ba1f941895ae090f66a3a8992cc0811a02cb14498e37a103dc71211312324c8c,21,18,394,113,59%,67%
ba1fd9f9c55ab12dcc75cd8bb5ffbb4c43dd845d8a0c4a9dbe7da9576bfe76bd,22,4,587,91,14%,8%
ba27b1289816a79bd58b2cdb4cd93e6979103c25a4fa6244679674cc631e16e4,20,10,480,98,30%,32%
ba319901797385b0353ae5879244559b93ca25f3423eb13bed21d525e5765b6f,91,2,104,6,83%,100%
ba326f5e012a45579d66b6bb2d316b0421d5aef3881cfbf18fd9f100ef80eb4d,19,38,328,119,98%,91%
ba34053cdcee833b4bfca8fbe7cfba8528a542e4d81589c8a0c8100ea9459cd4,18,9,1050,42,62%,71%
ba346ba220e2ef125b560e216adc585f8e4563722bd6ccff1866c36cdee4f7ad,68,5,209,31,74%,84%
ba36688e6d911f5800d8efeb96bd2152cdcfb0d07a57a23f34fe3c0efb69fc2c,19,15,520,116,42%,49%
ba441fd2c29fc3aaa009f7eb36743dd76b9f3ec717ee7bc9af2a0b91fe98baa7,20,15,304,99,52%,66%
ba4f30ae5a7631963ed3f75da915273193867d5435defcc0d4bdc7e34278a376,52,5,249,33,64%,65%
ba50f09fc6de763509362a23738068e464af9c619a4571bb9e1ca7a67c2cd8e0,68,2,394,4,76%,99%
ba543b5d7b87cacea8fa79f16f398879df96767f832c1b5df96842271a2ff46a,38,2,268,79,18%,6%
ba5658c81cb54d25d31525c48c675d7b26e88b20e9bc7bcca286d313c73a4b23,77,2,456,31,67%,52%
ba5ec37f36f82896ca7826098cda29622247099200da9602792e60ecd3962635,19,17,546,41,88%,100%
ba61e7768fa5d562199115b6d5a2b3667934cfb71903147550902f19f546afde,132,3,450,3,95%,100%
ba63b3b1daf1c20c0bf5b97c24d6b7d5fe4aa2b97701512042c317a47c69b899,44,8,412,94,36%,46%
ba6688f1ebfc91eb2dde5cf731b5e0ebe4ba2d9ff1b2ca6585aeaff50df37d30,104,6,256,25,91%,99%
ba67ea312ccc55153867767a90a06410507323bb953681a727260b295eebbd55,21,10,582,79,43%,54%
ba6f16c78e06d9cf8926ed1309bc43f2f3f9801661cfa6f852c73589cd4cc9ac,19,18,374,114,57%,65%
ba7294520fb0819e0ca4a2beff16ab92d15cf1eb432b7fdb786bbcee2703c27c,29,12,425,107,39%,47%
ba7487d4072080eabf831ca4767563a2bc82e3ce7f52dd7b039ed31b2a00ec6b,31,9,785,107,28%,28%
ba78099e7941a944275e7b3dc6d2ceba37724da8a597b5128a358c9c701faf87,40,4,230,89,20%,14%
ba828b46700d89b1992f6f40fd2e9262b649062e62ac7bbff5df2528bc84303d,22,21,386,116,71%,76%
ba836ce195d71c7f839d95e267d2fa2b311f0a12c17198e986331fea85b6f6e0,63,14,478,56,89%,100%
ba84d5d6e08fc40562a8dfed76dca7ba4f9266cab7a6889213e2a912b963fdc0,32,4,319,101,14%,10%
ba8559ad4260b72a22785bb85c3a37115690d5fc7a4e69545ce7ce4fbad4184c,80,3,144,37,68%,53%
ba90ec61fdb871c307be803afc42b63e4336d6cecf9f985dfc143bbf874c9cd4,19,27,740,117,89%,83%
ba9922f4572aafdb9a4bc7e07d3f3f429e1496355af58e0066c25de171217baf,20,30,306,110,94%,92%
ba9b9a261084a27da1ca8c3441bcf675cddbbaa5f2666c2f9fe8d12bc226c3ac,78,15,251,58,93%,100%
ba9e6c50e3b4beb68f9c7aadc82337e093cdb2fa49e8937d96904cd74c5403f5,18,25,479,120,82%,80%
baa09e9c6aa96bd90a4fb0ecd83aaea7528d887e28fb83475f5d9821dbc9dbf8,42,2,194,73,21%,7%
baa32d29e9e6324cd2376167d7c738a04d428b37251f16899a14029f2a58c44a,22,35,771,116,98%,92%
baa39e6a0650d66af07ee0757eff60e7477074178db9313a4f4c99da3d070f6b,39,4,308,89,20%,13%
bab34e004619251510fdccc3123d4d35daf93d311fc7948c0abca604b0ea8aa1,31,5,296,52,40%,28%
bab37601dce6d494dfd59ef125f10dc814c0bd42588d424b3fa38c670dbe74c2,19,18,276,113,57%,67%
bab52ea204ea0af7fc16e2698adbd06293dc8fbd76a0f8d3251daec1f2fd9ac2,54,4,338,48,52%,30%
bab95fc527bb9ac8239bf3fd0c468500316d687b3a3a86afd1a4a8245cc08c3e,24,21,287,79,87%,99%
bac2159dcdf6b01d5ad0fb2b9740e8e1327ad08d75818576bb5005cc15db59f0,27,9,323,87,35%,45%
bac45da83c6d557675ce1a8113099c166bcfc12b5cf5d6fee9eea0be7da8ce69,19,26,369,119,85%,83%
bac9571bfc22c43413bdad7821cf75f90bf4e0478473501629ad5fbde3910d83,23,21,331,114,73%,79%
bac9ea9f35c33085bc442da619f5c23c766eac954afdbec30639d9b8490c24d5,61,4,148,76,37%,28%
bace285f1bbc9cead3c28f3f897b9ff64030bf648dd5b35941d74d3f3d3afaa2,20,9,812,118,19%,23%
bacfc831c34c7f85fa5ca319de2ab3ab040c7e25c8bfb506c199a8eeb5f6c1aa,35,4,259,25,54%,46%
bad5a354a4f0a0759e47f8bf4cece94c8167947bb849dda5d870f40cd96aae4f,23,10,195,109,25%,34%
bada116166a9e8e928a0a6f1e9f2cca2af49c593a8dab5f387ddc039cf1f250f,28,2,354,31,37%,9%
badca1dc0c94b213f2404740b9dfe27158f77d81b8e9b92f840f2ad9ff92dc65,34,5,291,86,23%,18%
bae18e2545f524a0bd24d52a6161a0489f1a23d1c31978fa8c2de177760438f7,19,15,549,118,41%,49%
bae25a25d610b0c3db8e3f219bd1231441b691f20073ab0a49ce3417b9ea6056,19,7,1510,60,44%,32%
bae2b26449e18e311881b09d71e4e7d871e55d343f694a6cc2a3fb54c795acb2,23,26,364,92,93%,98%
bafec2049fc528c38b8ea69c00ed6cd5f856c6bfdc17a1c863f36f24676be38c,23,6,350,106,14%,14%
bb03ed8ea597853aaaba161b3ce551203ea9f6a4cfc92dc8449328cf5df16aa2,22,13,242,114,34%,47%
bb04d651d970f441ad9005dc61ab178740d7c3478bdf63ba7a65307d8a45e066,40,6,429,92,27%,25%
bb0677b163da317b7c4521cce599779036b7203cac580cc6de01ce5bb2382f98,112,4,329,13,92%,100%
bb07c474a20975f36839b445b1c272ff72dfa8b4775950afa6b54634a825ae03,61,2,328,1,74%,99%
bb10b3b49af31c9f2507ffeb8e5fa1a22380c4932da08856186285a56e1d3303,96,2,430,13,84%,99%
bb16f04a1b3199f597a700cd1c98186a0b123cb748f8731fac21ae84df933681,39,4,270,43,45%,22%
bb1edeb08c1881230ff800beca252b80a418cf3d8adf0782207679dc63e66ceb,32,4,460,105,13%,9%
bb24731d0c49bd3ea52e3f663cad9ab3278f0bfcbf21eef68134d09dd6f10213,19,6,216,117,10%,18%
bb2ad2061a3e8bd55f062779a93992dbe06dc01042974fa9ba47b3d8b7cf2b44,24,2,388,35,33%,7%
bb3b23a9aae560aa8f059a10afa5e7d0b06435109553f7952d8b3c480c76cb3f,45,4,104,14,66%,89%
bb4eda2f2db8a6708b11d60626a4ef343ad85c68d5a915b2b3f2cb8f8fc4a129,20,25,406,112,85%,85%
bb53ad64cca5b88beed26ca788595e2ad55f33c7cd2b6b221d01f6d2a900e704,42,3,275,25,54%,37%
bb583c34c9201e6c01ac59ba60b9b8516b723137628a5d1bfaa0f38059ca7f48,77,5,432,42,73%,76%
bb5a07346f9b1148fb9dba2d9703c396ce02b7feb881bf0ac896307346dc96a5,27,2,394,17,45%,34%
